alertType,junctionName,coordinates_long,coordinates_lat,vehicleType,observationDateTime,junction_risk_score,vehicle_risk_score,hour,day_of_week,month,is_weekend,is_peak_hour,is_night,hour_sin,hour_cos,day_sin,day_cos,junctionName_encoded,vehicleType_encoded,alertType_encoded,coords_long_scaled,coords_lat_scaled
SPEED_VIOLATION,Silk-board-junction,77.62060873984666,12.91578855944115,Car,2024-05-07 16:25:00,0.95,0.5,16,1,5,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,6,2,1,-0.16132649114935563,-0.7267746626383929
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61168915444921,12.935322133195044,Bus,2024-05-07 17:20:00,0.8,0.3,17,1,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4,1,0,-0.36702340110329834,-0.3379017725432666
RED_LIGHT_VIOLATION,Silk-board-junction,77.62179112974438,12.916057129189202,Motorbike,2024-05-07 17:29:00,0.95,0.8,17,1,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,6,3,0,-0.13405908605320133,-0.7214279966656025
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64050372267477,12.97644011457336,Car,2024-05-07 17:47:00,0.75,0.5,17,1,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2,2,0,0.29747695194543106,0.4806718512554409
SPEED_VIOLATION,Hebbal-flyover,77.59208692864857,13.03600204232386,Motorbike,2024-05-07 17:59:00,0.85,0.8,17,1,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,3,1,-0.8190754972201901,1.6664261466954737
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63924999807722,12.979274625852348,Car,2024-05-07 18:04:00,0.75,0.5,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2,2,0,0.26856447853357235,0.5371010846847446
RED_LIGHT_VIOLATION,Silk-board-junction,77.62161429198333,12.918010130331751,Motorbike,2024-05-07 18:12:00,0.95,0.8,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,6,3,0,-0.13813718827314794,-0.6825477995121796
SPEED_VIOLATION,Hebbal-flyover,77.59272592714198,13.036021996994334,Auto,2024-05-07 18:12:00,0.85,0.6,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,1,-0.8043393845306734,1.6668234027468227
SPEED_VIOLATION,Whitefield-main-road,77.75036012246565,12.96925289659321,Auto,2024-05-07 18:29:00,0.5,0.6,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,7,0,1,2.830904344446192,0.3375892662201227
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60531356531817,12.97468559501666,Motorbike,2024-05-07 18:31:00,0.9,0.8,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,3,0,-0.5140525425884647,0.44574301031017716
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6056745392798,12.972853170628728,Car,2024-05-07 18:42:00,0.9,0.5,18,1,5,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,2,0,-0.5057280269105149,0.40926324595193725
WRONG_WAY,Hebbal-flyover,77.58883790002098,13.036641674809394,Motorbike,2024-05-07 19:03:00,0.85,0.8,19,1,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,3,2,-0.8940022028088639,1.679159901224067
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60582267695453,12.975467676771007,Motorbike,2024-05-07 19:10:00,0.9,0.8,19,1,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5,3,0,-0.5023117849461746,0.46131263397122174
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64209519471176,12.979069368305378,Motorbike,2024-05-07 19:39:00,0.75,0.8,19,1,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2,3,0,0.3341783080848044,0.5330148331616172
WRONG_WAY,Whitefield-main-road,77.75167162538821,12.96867478563768,Car,2024-05-07 19:55:00,0.5,0.5,19,1,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7,2,2,2.8611492590409457,0.32608027759852837
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74918264849686,12.970650482450925,Truck,2024-05-07 19:57:00,0.5,0.4,19,1,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7,4,0,2.8037503068827876,0.36541229842575906
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61486210634867,12.934110201091515,Motorbike,2024-05-07 20:25:00,0.8,0.8,20,1,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4,3,0,-0.29385112099512206,-0.3620288240309211
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64045235667109,12.978424220693563,Motorbike,2024-05-07 22:17:00,0.75,0.8,22,1,5,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2,3,0,0.29629238699518706,0.5201712839214595
SPEED_VIOLATION,Electronic-city-toll,77.67041011066344,12.840358683394754,Auto,2024-05-07 22:18:00,0.4,0.6,22,1,5,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0.9871560483429614,-2.228426857328716
SPEED_VIOLATION,Silk-board-junction,77.62180899774967,12.918246785263529,Motorbike,2024-05-07 22:47:00,0.95,0.8,22,1,5,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,6,3,1,-0.13364702727347266,-0.6778364912572223
RED_LIGHT_VIOLATION,Silk-board-junction,77.62422913121853,12.919080266727743,Auto,2024-05-07 23:21:00,0.95,0.6,23,1,5,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,6,0,0,-0.07783569142787473,-0.6612436061091498
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59049132562399,13.037017133657033,Auto,2024-05-07 23:50:00,0.85,0.6,23,1,5,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,-0.8558721191532844,1.6866345072041462
RED_LIGHT_VIOLATION,Silk-board-junction,77.62367570712641,12.918808407113088,Bus,2024-05-08 00:29:00,0.95,0.3,0,2,5,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,6,1,0,-0.09059835029263084,-0.6666557664942842
WRONG_WAY,JPnagar-8thmain-9thcross,77.59455908579817,12.909466997479884,Car,2024-05-08 03:27:00,0.7,0.5,3,2,5,0,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,3,2,2,-0.7620644295602413,-0.8526238339557105
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60651348112552,12.974520024911593,Truck,2024-05-08 04:17:00,0.9,0.4,4,2,5,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5,4,0,-0.4863809678707752,0.44244685334052286
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61206921239278,12.93548731822028,Car,2024-05-08 06:21:00,0.8,0.5,6,2,5,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4,2,0,-0.35825878468751404,-0.3346132817133948
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67011182313193,12.840209678357686,Motorbike,2024-05-08 06:31:00,0.4,0.8,6,2,5,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,3,0,0.9802771609536092,-2.231393238193448
WRONG_WAY,Hebbal-flyover,77.5931646137147,13.035756578353713,Truck,2024-05-08 06:46:00,0.85,0.4,6,2,5,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,4,2,-0.7942227178442545,1.661539468779388
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6106511332498,12.93575302073809,Car,2024-05-08 07:00:00,0.8,0.5,7,2,5,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4,2,0,-0.39096148159362676,-0.3293236963406369
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63923939508254,12.978131600262667,Auto,2024-05-08 07:17:00,0.75,0.6,7,2,5,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,0,0,0.2683199600784761,0.5143458187967939
RED_LIGHT_VIOLATION,Silk-board-junction,77.62350803475363,12.91727402247538,Motorbike,2024-05-08 08:13:00,0.95,0.8,8,2,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,6,3,0,-0.0944650870779397,-0.6972021783337501
WRONG_WAY,Hebbal-flyover,77.5912609205632,13.03441233254069,Auto,2024-05-08 08:17:00,0.85,0.6,8,2,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,2,-0.8381242874034097,1.6347783260978408
SPEED_VIOLATION,Koramangala-5thblock,77.61210035498446,12.934975324048835,Auto,2024-05-08 08:18:00,0.8,0.6,8,2,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,4,0,1,-0.35754059717192804,-0.3448060224617195
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59040364162097,13.03547225273262,Bus,2024-05-08 08:55:00,0.85,0.3,8,2,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,1,0,-0.857894223059459,1.6558791360929213
SPEED_VIOLATION,Hebbal-flyover,77.59169091456363,13.03368826775878,Motorbike,2024-05-08 09:02:00,0.85,0.8,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,3,1,-0.8282080824179272,1.620363699880191
RED_LIGHT_VIOLATION,Silk-board-junction,77.62222992055979,12.916571693598048,Truck,2024-05-08 09:26:00,0.95,0.4,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,6,4,0,-0.12394001539869173,-0.7111840878279754
SPEED_VIOLATION,Koramangala-5thblock,77.61235248205475,12.93465847731267,Motorbike,2024-05-08 09:33:00,0.8,0.8,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,4,3,1,-0.35172622834624756,-0.35111378301604634
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59539866278749,12.910724683111924,Truck,2024-05-08 09:45:00,0.7,0.4,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,3,4,0,-0.7427027233063629,-0.8275859247269742
SPEED_VIOLATION,Indiranagar-100ft-road,77.64069394227211,12.978991415746254,Motorbike,2024-05-08 09:49:00,0.75,0.8,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2,3,1,0.3018636562195222,0.5314629595854433
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59617731338172,12.909095504413912,Truck,2024-05-08 09:55:00,0.7,0.4,9,2,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,3,4,1,-0.724746056709254,-0.8600194894581168
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59428633350568,12.907257806167513,Motorbike,2024-05-08 10:05:00,0.7,0.8,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,3,1,-0.7683544420717862,-0.8966042453867479
RED_LIGHT_VIOLATION,Silk-board-junction,77.62078848137672,12.918051117324124,Truck,2024-05-08 10:25:00,0.95,0.4,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,6,4,0,-0.1571814243467423,-0.6817318336074747
SPEED_VIOLATION,Electronic-city-toll,77.67088078674493,12.83947585143781,Motorbike,2024-05-08 10:31:00,0.4,0.8,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,3,1,0.9980104335232017,-2.2460022083060087
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75039387696991,12.969514570670508,Car,2024-05-08 10:39:00,0.5,0.5,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7,2,0,2.831682765966205,0.3427986537077518
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75062664975714,12.969921033503717,Auto,2024-05-08 10:50:00,0.5,0.6,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7,0,0,2.8370508005687936,0.3508904846577533
RED_LIGHT_VIOLATION,Silk-board-junction,77.62271698643973,12.919238670953025,Bus,2024-05-08 10:54:00,0.95,0.3,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,6,1,0,-0.11270766075631011,-0.6580901069254048
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59105021064714,13.03588057419008,Car,2024-05-08 10:59:00,0.85,0.5,10,2,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,2,0,-0.842983524318481,1.664007968392165
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6130966460284,12.93556386571704,Motorbike,2024-05-08 11:01:00,0.8,0.8,11,2,5,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,4,3,0,-0.33456486679657516,-0.33308938001116334
SPEED_VIOLATION,Koramangala-5thblock,77.61024275595588,12.936194130050866,Bus,2024-05-08 11:07:00,0.8,0.3,11,2,5,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,4,1,1,-0.4003791780124791,-0.3205421259291847
SPEED_VIOLATION,Silk-board-junction,77.62271207113919,12.915566664924867,Motorbike,2024-05-08 11:21:00,0.95,0.8,11,2,5,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,6,3,1,-0.11282101379759776,-0.7311921216722811
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.6390508141506,12.979059351742452,Auto,2024-05-08 12:45:00,0.75,0.6,12,2,5,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2,0,0,0.2639710454990017,0.532815424194104
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75026463406175,12.96939167905731,Auto,2024-05-08 12:52:00,0.5,0.6,12,2,5,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7,0,0,2.8287022611941652,0.34035213688522453
SPEED_VIOLATION,Koramangala-5thblock,77.6100642086689,12.93605100969213,Motorbike,2024-05-08 13:20:00,0.8,0.8,13,2,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,4,3,1,-0.40449670406056404,-0.3233913550684238
WRONG_WAY,Koramangala-5thblock,77.61399344188563,12.936061746736378,Truck,2024-05-08 13:33:00,0.8,0.4,13,2,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,4,4,2,-0.313883621147599,-0.32317760281396174
RED_LIGHT_VIOLATION,Silk-board-junction,77.62077330876822,12.917545318219004,Motorbike,2024-05-08 13:47:00,0.95,0.8,13,2,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,6,3,0,-0.1575313238706768,-0.6918012434499233
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61408877178326,12.935127856484804,Bus,2024-05-08 15:18:00,0.8,0.3,15,2,5,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4,1,0,-0.31168519325039173,-0.3417694184098521
WRONG_WAY,Indiranagar-100ft-road,77.64218134024289,12.976349508011964,Car,2024-05-08 15:20:00,0.75,0.5,15,2,5,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2,2,2,0.3361649328851511,0.4788680627712708
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59474174439049,12.90946502484159,Auto,2024-05-08 15:25:00,0.7,0.6,15,2,5,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,3,0,1,-0.7578520916159202,-0.8526631050877806
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61309779475172,12.936713906951631,Motorbike,2024-05-08 15:47:00,0.8,0.8,15,2,5,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4,3,0,-0.33453837578511714,-0.3101944472016914
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61251145613615,12.93635515523199,Motorbike,2024-05-08 16:26:00,0.8,0.8,16,2,5,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,3,0,-0.3480600851512577,-0.31733644895729857
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61265011379047,12.934805989330709,Car,2024-05-08 16:42:00,0.8,0.5,16,2,5,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,2,0,-0.34486246443641017,-0.3481771250597898
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64197031337868,12.97876804777598,Motorbike,2024-05-08 17:32:00,0.75,0.8,17,2,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,3,0,0.331298386745342,0.5270161671423491
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74976926669677,12.967860586674057,Truck,2024-05-08 18:02:00,0.5,0.4,18,2,5,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7,4,0,2.8172784638171215,0.3098712669952713
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59150729135617,13.036212559991192,Truck,2024-05-08 18:06:00,0.85,0.4,18,2,5,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,4,0,-0.8324426656062482,1.6706171162918704
SPEED_VIOLATION,Hebbal-flyover,77.59150898765917,13.035540108435404,Car,2024-05-08 18:24:00,0.85,0.5,18,2,5,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,2,1,-0.832403546715591,1.6572300022264699
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61287488230509,12.936266603397504,Auto,2024-05-08 18:52:00,0.8,0.6,18,2,5,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4,0,0,-0.3396790184741142,-0.3190993320955031
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64206718912241,12.978304135697195,Car,2024-05-08 18:55:00,0.75,0.5,18,2,5,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2,2,0,0.33353246380701146,0.5177806410118176
SPEED_VIOLATION,Indiranagar-100ft-road,77.64145436352511,12.977883340553648,Car,2024-05-08 19:13:00,0.75,0.5,19,2,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2,2,1,0.3193999311736521,0.5094034835253792
RED_LIGHT_VIOLATION,Silk-board-junction,77.62323969771703,12.91774407623542,Motorbike,2024-05-08 19:19:00,0.95,0.8,19,2,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,6,3,0,-0.10065327820965926,-0.6878443840832033
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59222526354378,13.034682600789182,Truck,2024-05-08 19:32:00,0.85,0.4,19,2,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,4,0,-0.8158853197381746,1.6401588056873067
SPEED_VIOLATION,Hebbal-flyover,77.59269192048386,13.03485006867766,Motorbike,2024-05-08 19:52:00,0.85,0.8,19,2,5,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,3,1,-0.8051236210374915,1.643492743583715
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.5957443987464,12.909529253728945,Car,2024-05-08 20:28:00,0.7,0.5,20,2,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,2,0,-0.7347296152256471,-0.8513844413179984
WRONG_WAY,Koramangala-5thblock,77.61119547832038,12.93570112458342,Motorbike,2024-05-08 20:34:00,0.8,0.8,20,2,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4,3,2,-0.37840819643769036,-0.33035684101275153
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59308484982559,13.03470402078532,Car,2024-05-08 20:59:00,0.85,0.5,20,2,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,2,0,-0.7960621739160904,1.6405852333297257
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59176323795604,13.035836333045136,Motorbike,2024-05-08 22:19:00,0.85,0.8,22,2,5,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,3,0,-0.8265402136017754,1.6631272190673416
SPEED_VIOLATION,Hebbal-flyover,77.59156303581904,13.032863857614146,Motorbike,2024-05-08 23:01:00,0.85,0.8,23,2,5,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,3,1,-0.8311571278543903,1.6039514058674875
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60584912186599,12.974514830192822,Motorbike,2024-05-09 01:38:00,0.9,0.8,1,3,5,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,5,3,0,-0.5017019318725195,0.4423434372771315
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75047557301167,12.968816951623264,Auto,2024-05-09 01:59:00,0.5,0.6,1,3,5,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7,0,0,2.8335667799194195,0.3289105071501753
WRONG_WAY,Indiranagar-100ft-road,77.6409497246274,12.978199295549825,Auto,2024-05-09 04:14:00,0.75,0.6,4,3,5,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2,0,2,0.3077623205363877,0.5156934913883185
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.5941381636861,12.912072922595202,Motorbike,2024-05-09 06:28:00,0.7,0.8,6,3,5,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3,3,0,-0.771771425337075,-0.8007452763638916
SPEED_VIOLATION,Silk-board-junction,77.62205220270374,12.917825761840902,Bus,2024-05-09 06:42:00,0.95,0.3,6,3,5,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,6,1,1,-0.12803841372144706,-0.686218193306084
WRONG_WAY,Indiranagar-100ft-road,77.64161090788187,12.976865908039546,Motorbike,2024-05-09 07:09:00,0.75,0.8,7,3,5,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,3,2,0.3230100418481442,0.48914851496609535
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59517892716289,12.91024774034735,Car,2024-05-09 07:55:00,0.7,0.5,7,3,5,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3,2,0,-0.7477701044650618,-0.8370808647521288
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60661932830729,12.97533724427338,Motorbike,2024-05-09 08:16:00,0.9,0.8,8,3,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,5,3,0,-0.4839399981118065,0.4587159937990871
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75036251332963,12.968004291681362,Motorbike,2024-05-09 08:44:00,0.5,0.8,8,3,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,7,3,0,2.8309594807907144,0.3127321352734513
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59181948837706,13.035333867903915,Bus,2024-05-09 08:45:00,0.85,0.3,8,3,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,1,0,-0.8252430078158594,1.6531241815228377
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59545631124959,12.909084670172822,Bus,2024-05-09 08:54:00,0.7,0.3,8,3,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3,1,1,-0.7413732769263006,-0.8602351766998759
WRONG_WAY,Hebbal-flyover,77.59138271337723,13.03511999410329,Auto,2024-05-09 09:16:00,0.85,0.6,9,3,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,2,-0.8353155912158856,1.64886639828191
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61183574977956,12.936127185588376,Auto,2024-05-09 09:41:00,0.8,0.6,9,3,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,4,0,0,-0.3636427275492139,-0.3218748511607602
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5898055964602,13.034704103641168,Truck,2024-05-09 10:16:00,0.85,0.4,10,3,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,4,0,-0.8716859001500461,1.6405868828176093
SPEED_VIOLATION,Silk-board-junction,77.62201186632223,12.919264317641616,Auto,2024-05-09 10:27:00,0.95,0.6,10,3,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,6,0,1,-0.12896862164782405,-0.6575795346133638
SPEED_VIOLATION,Silk-board-junction,77.62373371042428,12.914878378968794,Auto,2024-05-09 11:06:00,0.95,0.6,11,3,5,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,6,0,1,-0.08926072095151771,-0.7448944657657043
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59344135974771,13.035798750798662,Truck,2024-05-09 11:21:00,0.85,0.4,11,3,5,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,4,0,-0.7878406046298606,1.6623790345831946
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67214025670668,12.83943763093359,Auto,2024-05-09 11:30:00,0.4,0.6,11,3,5,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,1.0270554022934226,-2.2467630991764618
WRONG_WAY,Indiranagar-100ft-road,77.64166105603826,12.978382830209336,Auto,2024-05-09 12:11:00,0.75,0.6,12,3,5,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2,0,2,0.3241665217011528,0.5193472853318104
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60651318535247,12.972980956724252,Auto,2024-05-09 13:09:00,0.9,0.6,13,3,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,5,0,0,-0.48638778877101424,0.4118072017536962
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59486516945799,12.910440538880826,Car,2024-05-09 13:26:00,0.7,0.5,13,3,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,2,1,-0.7550057536008359,-0.8332426463153226
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59595238675804,12.911199700971023,Motorbike,2024-05-09 13:39:00,0.7,0.8,13,3,5,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,3,0,-0.7299331488659322,-0.8181293055725934
